SKU,Type,Size,Color,Options,Price Per Each,Category,Sub Category,Material,Title,Description,Images,Url
1966881,Housekeeping Cart Bags,,,{},96.99,Cleaning Supplies,Cleaning Carts,Vinyl,Rubbermaid Commercial 1966881 High Capacity Vinyl Replacement Bag For 9T75 9T73 9T92 9T72 & 6173-88 Yellow,"Keep Your Rubbermaid® Commercial Housekeeping Carts Looking New With High-Quality Replacement Bags
Watertight, Heavyweight Vinyl Minimizes Leakage And Cleans Up Easily
Tri-Hook System Ensures That Bag Remains Securely In Place
Length:
33 in
83.8 cm
Width:
10 1/2 in
26.7 cm
Height:
17 1/2 in
44.4 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp9t80yel.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-1966881-High-Capacity-Vinyl-Replacement-Bag-For-9T75-9T73-9T92-9T72-6173-88-Yellow_p_3195.html
6144WHI,Trash Cans,,,{},182.99,Waste Containers,Step-On Containers,,Rubbermaid Commercial 6144WHI 12 Gallon Step-On Container White ,"For Hands-Free Sanitary Waste Management
Assists In Complying With OSHA Regulation; 29 CFR 1910.1030 ""Occupational Exposure To Bloodborne Pathogens.""
Factory Mutual (FM) Approved
Tight-Fitting, Overlapping Lid To Help Contain Odors
Quiet, Heavy-Duty Pedal For Hands-Free Sanitary Use
Tough, Puncture-Resistant, All-Plastic Construction
Length:
16 1/4 in
41.3 cm
Width:
15 3/4 in
40.0 cm
Height:
23 5/8 in
60.0 cm
Diameter:
Volume Capacity [Nom]:
12 gal
45.4 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp6144whi.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-6144WHI-12-Gallon-Step-On-Container-White-_p_3064.html
6144BEI,Trash Cans,,,{},176.99,Waste Containers,Step-On Containers,,Rubbermaid Commercial 6144BEI 12 Gallon Step-On Container Beige ,"For Hands-Free Sanitary Waste Management
Assists In Complying With OSHA Regulation; 29 CFR 1910.1030 ""Occupational Exposure To Bloodborne Pathogens.""
Factory Mutual (FM) Approved
Tight-Fitting, Overlapping Lid To Help Contain Odors
Quiet, Heavy-Duty Pedal For Hands-Free Sanitary Use
Tough, Puncture-Resistant, All-Plastic Construction
Length:
16 1/4 in
41.3 cm
Width:
15 3/4 in
40.0 cm
Height:
23 5/8 in
60.0 cm
Diameter:
Volume Capacity [Nom]:
12 gal
45.4 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp6144bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-6144BEI-12-Gallon-Step-On-Container-Beige-_p_3062.html
9W34BLA,Smoker's Post Cigarette Receptacles,,,{},594.99,Waste Containers,Smoking Management,,Rubbermaid Commercial 9W34BLA 6.7 Gallon Infinity™ Ultra-High Capacity Outdoor Smoking Receptacle Black ,"High-Capacity Receptacles For Heavy Traffic Areas
Stainless Steel Snuff Plate Minimizes Smoldering
Weighted Bases And Bolt-Down Options For Added Stability Outdoors
360 Degree Disposal Area
Guidance Tabs On Collars And Bases Enable Simple Removal And Reattachment Of Receptacles During Cleaning
Domed Tops For Weather Resistance
Integrated Padlock Tabs Provide Security Against Tampering And Theft
Width:
15 1/2 in
39.4 cm
Height:
41 1/2 in
105.4 cm
Cigarette Count:
8000
8000.0
Volume Capacity [Nom]:
6.700 gal",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp9w34bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-9W34BLA-67-Gallon-Infinity™-Ultra-High-Capacity-Outdoor-Smoking-Receptacle-Black-_p_3242.html
9W33BLA,Smoker's Post Cigarette Receptacles,,,{},423.99,Waste Containers,Smoking Management,,Rubbermaid Commercial 9W33BLA 4.1 Gallon Infinity™ Traditional Outdoor Smoking Receptacle Black,"High-Capacity Receptacles For Heavy Traffic Areas
Stainless Steel Snuff Plate Minimizes Smoldering
Weighted Bases And Bolt-Down Options For Added Stability Outdoors
360 Degree Disposal Area
Guidance Tabs On Collars And Bases Enable Simple Removal And Reattachment Of Receptacles During Cleaning
Domed Tops For Weather Resistance
Integrated Padlock Tabs Provide Security Against Tampering And Theft
Width:
13 in
33.0 cm
Height:
39 in
99.1 cm
Cigarette Count:
5000
5000.0
Volume Capacity [Nom]:
4.100 gal",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp9w33bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-9W33BLA-41-Gallon-Infinity™-Traditional-Outdoor-Smoking-Receptacle-Black_p_3240.html
3975SAB,Trash Cans,,,{},1080.99,Waste Containers,Landmark Series® Classic Containers,,"Rubbermaid Commercial 3975SAB 50 Gallon Landmark Series® Classic Container w/ Dome Top, Frame & 3959 Rigid Liner Panels Sold Separately","Dome Top Container For High Volume Refuse Collection
Openings On All Four Sides For Convenient Refuse Collection
Hinged Hood With A Stay-Open Strap For Easy Access To Rigid Liner
Rain Hood Cover Allows For Year-Round Container Use
Height:
46 1/2 in
118.1 cm
Length:
26 in
66.0 cm
Width:
26 in
66.0 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/3975-sab.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3975SAB-50-Gallon-Landmark-Series®-Classic-Container-w-Dome-Top-Frame-3959-Rigid-Liner-Panels-Sold-Separately_p_2988.html
3970SAB,Trash Cans,,,{},960.99,Waste Containers,Landmark Series® Classic Containers,,"Rubbermaid Commercial 3970SAB 35 Gallon Landmark Series® Classic Container w/ Dome Top, Frame & 3958 Rigid Liner Panels Sold Separately","Dome Top Container For High Volume Refuse Collection
Openings On All Four Sides For Convenient Refuse Collection
Hinged Hood With A Stay-Open Strap For Easy Access To Rigid Liner
Rain Hood Cover Allows For Year-Round Container Use
Height:
40 in
101.6 cm
Length:
26 in
66.0 cm
Width:
26 in
66.0 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3970sab.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3970SAB-35-Gallon-Landmark-Series®-Classic-Container-w-Dome-Top-Frame-3958-Rigid-Liner-Panels-Sold-Separately_p_2986.html
4004RIV,,,,{},412.99,Waste Containers,Landmark Series® Classic Containers,,Rubbermaid Commercial 4004RIV Aggregate Panel For 3975 Landmark Series® Classic Container Price Per Set Of 4 Panels Only,"Natural Rock Construction
Three Options Allow You To Compliment Your Environment
Coordinate Panels With The Container Color
Height:
3/8 in
1.0 cm
Length:
34.3 in
87.1 cm
Width:
20.7 in
52.6 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp4004riv.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-4004RIV-Aggregate-Panel-For-3975-Landmark-Series®-Classic-Container-Price-Per-Set-Of-4-Panels-Only_p_2990.html
617388BK,Housekeeping Carts,,,{},390.99,Cleaning Supplies,Cleaning Carts,,Rubbermaid Commercial 617388BK Cleaning Cart w/ Zipper Yellow Vinyl Bag,"Collect Waste And Transport Tools For Efficient Cleaning
3-Shelf
Smooth, Easy-To-Clean Surface
Zippered Bag For Easy Trash Removal
Non-Marking 8"" (20.3 Cm) Wheels And 4"" (10.2 Cm) Casters
Length:
46 in
116.8 cm
Width:
21 3/4 in
55.2 cm
Height:
38 3/8 in
97.5 cm
Bag Capacity:
20.8 gal
78.7 L
Volume Capacity [Nom]:
2.600 bu
0.1 m3",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp617388bla.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-617388BK-Cleaning-Cart-w-Zipper-Yellow-Vinyl-Bag_p_3076.html
6143BEI,Trash Cans,,,{},166.99,Waste Containers,Step-On Containers,,Rubbermaid Commercial 6143BEI 8 Gallon Step-On Container Beige ,"For Hands-Free Sanitary Waste Management
Assists In Complying With OSHA Regulation; 29 CFR 1910.1030 ""Occupational Exposure To Bloodborne Pathogens.""
Factory Mutual (FM) Approved
Tight-Fitting, Overlapping Lid To Help Contain Odors
Quiet, Heavy-Duty Pedal For Hands-Free Sanitary Use
Tough, Puncture-Resistant, All-Plastic Construction
Length:
16 1/4 in
41.3 cm
Width:
15 3/4 in
40.0 cm
Height:
17 1/8 in
43.5 cm
Diameter:
Volume Capacity [Nom]:
8 gal
30.3 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp6143bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-6143BEI-8-Gallon-Step-On-Container-Beige-_p_3059.html
9T7200BK,Housekeeping Carts,,,{},571.99,Cleaning Supplies,Cleaning Carts,Aluminum,Rubbermaid Commercial 9T7200BK High-Capacity Cleaning Cart,"5 Cu. Ft. Of Storage Space And 20% More Waste Capacity Than 6173
Features Lock 'N Go Bucket Attachment
Rubber Tool Grips Hold Handles Upright
Includes Two Removable 10 Quart Disinfecting Caddies
Non-Rusting And Easy-To-Clean Aluminum And Structural Web Plastic Construction
Comfort Grip Cart Handle Provides Easy Maneuverability And Includes Lobby Dust Pan/Vacuum Holder
Hooks Hold Up To Four Safety Signs
Features 4"" Swivel Casters And 8"" Wheels
Length:
49 3/4 in
126.4 cm
Width:
21 3/4 in
55.2 cm
Height:
38 3/8 in
97.5 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/9t72.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-9T7200BK-High-Capacity-Cleaning-Cart_p_3189.html
9T73,Housekeeping Carts,,,{},681.99,Cleaning Supplies,Cleaning Carts,100% Microfiber,Rubbermaid Commercial 9T73 HYGEN™ Microfiber Cleaning Cart,"Rubbermaid HYGEN™ Microfiber Charging Bucket Platform; Folds Out Of The Way For Use With Lock 'N Go Bucket Attachment
Microfiber Mop Frame Holder (Holds Two Frames)
Two 30 Quart Storage Bins; Perfect For Keeping Clean And Dirty Microfiber Heads Separated And Can Be Removed From Either Side Of Cart
Length:
48 1/4 in
122.6 cm
Width:
22 in
55.9 cm
Height:
44 in
111.8 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp9t73.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-9T73-HYGEN™-Microfiber-Cleaning-Cart_p_3190.html
3301CLE,Food Boxes,,,{},20.66,Foodservice,"Food Storage, Food Boxes & Lids",,"Rubbermaid Commercial 3301CLE Food Boxes & Lid 21-1/2 Gallon 15"" High Clear 6 Per Case Price Per Each","Clear, Break-Resistant Polycarbonate Provides Visibility, Durability And Stain-Resistance
Tight-Fitting Snap-On Lids Keep Food Fresh
Date Control Panels On Boxes And Lids For Easier Inventory Control
Dishwasher And Freezer Safe
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
26 in
66.0 cm
Width:
18 in
45.7 cm
Depth:
15 in
38.1 cm
Volume Capacity [Nom]:
21 1/2 gal
81.4 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3301cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3301CLE-Food-Boxes-Lid-21-12-Gallon-15-High-Clear-6-Per-Case-Price-Per-Each_p_2917.html
3300CLE,Food Boxes,,,{},14.16,Foodservice,"Food Storage, Food Boxes & Lids",,"Rubbermaid Commercial 3300CLE Food Boxes 12-1/2 Gallon 9"" High Clear 6 Per Case Price Per Each ","Clear, Break-Resistant Polycarbonate Provides Visibility, Durability And Stain-Resistance
Tight-Fitting Snap-On Lids Keep Food Fresh
Date Control Panels On Boxes And Lids For Easier Inventory Control
Dishwasher And Freezer Safe
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
26 in
66.0 cm
Width:
18 in
45.7 cm
Depth:
9 in
22.9 cm
Volume Capacity [Nom]:
12 1/2 gal
47.3 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3300cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3300CLE-Food-Boxes-12-12-Gallon-9-High-Clear-6-Per-Case-Price-Per-Each-_p_2916.html
3308CLE,Food Boxes,8.5 Gal,,{},11.0,Foodservice,"Food Storage, Food Boxes & Lids",,"Rubbermaid Commercial 3308CLE Food Boxes 8-1/2 Gallon 6"" High Clear 6 Per Case Price Per Each ","Clear, Break-Resistant Polycarbonate Provides Visibility, Durability And Stain-Resistance
Tight-Fitting Snap-On Lids Keep Food Fresh
Date Control Panels On Boxes And Lids For Easier Inventory Control
Dishwasher And Freezer Safe
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
26 in
66.0 cm
Width:
18 in
45.7 cm
Depth:
6 in
15.2 cm
Volume Capacity [Nom]:
8 1/2 gal
32.2 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3308cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3308CLE-Food-Boxes-8-12-Gallon-6-High-Clear-6-Per-Case-Price-Per-Each-_p_2922.html
816088BG,Trash Cans,,,{},281.99,Waste Containers,Marshal® Classic Containers,,Rubbermaid Commercial 816088BG 15 Gallon Marshal® Classic Container Beige ,"Factory Mutual (FM) Approved
Includes Retainer Hardware For Securing And Concealing Can Liners
Textured Finish Helps Minimize Appearance Of Surface Scratches
Designed For Indoor And Protected Outdoor Environments Such As Atriums And Indoor Pools
Ashtray Can Be Permanently Attached Or Left Unattached For Easy Emptying
Rugged Construction Resists Dents And Scratches
Retainer Hardware Secures And Conceals Can Liners
Doors On Both Sides Provide Easy Access For Trash Disposal
Diameter:
15 3/8 in
39.1 cm
Height:
36 1/2 in
92.7 cm
Volume Capacity [Nom]:
15 gal
56.8 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp816088bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-816088BG-15-Gallon-Marshal®-Classic-Container-Beige-_p_3134.html
843088BG,Trash Cans,,,{},564.99,Waste Containers,Ranger® Containers,,Rubbermaid Commercial 843088BG 35 Gallon Ranger® Container Beige ,"Ranger® Containers Feature Rubbermaid's Famous Durability, Modern Styling And Easy-To-Service Design
High-Capacity Waste Management
Designed For Stadiums, Parks, Shopping Malls And Other High-Traffic Areas
Permanently Attached Hinged Lid For Easy Emptying
Height:
41 in
104.1 cm
Length:
21 1/2 in
54.6 cm
Square:
21 1/2 in
54.6 cm
Width:
21 1/2 in
54.6 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp843088bei.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-843088BG-35-Gallon-Ranger®-Container-Beige-_p_3141.html
9W33APE,Smoker's Post Cigarette Receptacles,,,{},423.99,Waste Containers,Smoking Management,Stainless Steel,Rubbermaid Commercial 9W33APE 4.1 Gallon Infinity™ Traditional Outdoor Smoking Receptacle Antique Pewter ,"High-Capacity Receptacles For Heavy Traffic Areas
Stainless Steel Snuff Plate Minimizes Smoldering
Weighted Bases And Bolt-Down Options For Added Stability Outdoors
360 Degree Disposal Area
Guidance Tabs On Collars And Bases Enable Simple Removal And Reattachment Of Receptacles During Cleaning
Domed Tops For Weather Resistance
Integrated Padlock Tabs Provide Security Against Tampering And Theft
Width:
13 in
33.0 cm
Height:
39 in
99.1 cm
Cigarette Count:
5000
5000.0
Volume Capacity [Nom]:
4.100 gal",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp9w33ape.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-9W33APE-41-Gallon-Infinity™-Traditional-Outdoor-Smoking-Receptacle-Antique-Pewter-_p_3239.html
4003RIV,,,,{},324.99,Waste Containers,Landmark Series® Classic Containers,,Rubbermaid Commercial 4003RIV Aggregate Panel For 3970 & 3970-01 Landmark Series® Classic Containers Price Per Set Of 4 Panels Only,"Natural Rock Construction
Three Options Allow You To Compliment Your Environment
Coordinate Panels With The Container Color
Height:
3/8 in
1.0 cm
Length:
27.9 in
70.9 cm
Width:
15.7 in
39.9 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp4003riv.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-4003RIV-Aggregate-Panel-For-3970-3970-01-Landmark-Series®-Classic-Containers-Price-Per-Set-Of-4-Panels-Only_p_2989.html
9T7500BK,Housekeeping Carts,,,{},1148.99,Cleaning Supplies,Cleaning Carts,Aluminum,Rubbermaid Commercial 9T7500BK High Security Healthcare Cleaning Cart,"Designed For Use With All RCP Microfiber Products
Large 7.25 Cu. Ft. Of Locking Cabinet Area
5 Cu. Ft. Of Storage Space And 20% More Waste Capacity Than 6173
JCAHO Compliant: Locking Cabinet Doors, Locking Security Hood, And Waste Cover
Features Lock 'N Go Bucket Attachment
Rubber Tool Grips Hold Handles Upright
Features 4"" Quiet Casters And 8"" Wheels
Locking Cabinet Doors On Both Sides Of Cart
Includes Two Removable 10 Quart Disinfecting Caddies
Non-Rusting And Easy-To-Clean Aluminum And Structural Web Plastic Construction
Comfort Grip Cart Handle Provides Easy Maneuverability And Includes Lobby Dust Pan/Vacuum Holder
Hooks Hold Up To Four Safety Signs
Length:
48 1/4 in
122.6 cm
Width:
22 in
55.9 cm
Height:
53 1/2 in
135.9 cm","['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp9t75.jpg', 'https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/Rubbermaid Commercial Products/rcp9t75_1.jpg']",https://www.ahscompany.com/Rubbermaid-Commercial-9T7500BK-High-Security-Healthcare-Cleaning-Cart_p_3191.html
3306CLE,Food Boxes,5 Gal,,{},8.5,Foodservice,"Food Storage, Food Boxes & Lids",,"Rubbermaid Commercial 3306CLE Food Boxes 5 Gallon 3 1/2"" High Clear 6 Per Case Price Per Each","Clear, Break-Resistant Polycarbonate Provides Visibility, Durability And Stain-Resistance
Tight-Fitting Snap-On Lids Keep Food Fresh
Date Control Panels On Boxes And Lids For Easier Inventory Control
Dishwasher And Freezer Safe
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
26 in
66.0 cm
Width:
18 in
45.7 cm
Depth:
3 1/2 in
8.9 cm
Volume Capacity [Nom]:
5 gal
18.9 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3306cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3306CLE-Food-Boxes-5-Gallon-3-12-High-Clear-6-Per-Case-Price-Per-Each_p_2920.html
3508WHI,Food Boxes,8.5 Gal,,{},8.17,Foodservice,"Food Storage, Food Boxes & Lids",Polyethylene,"Rubbermaid Commercial 3508WHI Food Boxes 8-1/2 Gallon 6"" High White 6 Per Case Price Per Each","Available In Two Materials: Clear Polycarbonate (Carb-X® Food Boxes) For Visibility, Durability And Stain-Resistance And White Polyethylene (Dur-X® Food Boxes) For More Economical Storage And Transport Applications
Tight-Fitting Snap-On Lids Keep Food Fresh
Dishwasher And Freezer Safe
Date Control Panels On Boxes And Lids For Easier Inventory Control
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
26 in
66.0 cm
Width:
18 in
45.7 cm
Depth:
6 in
15.2 cm
Volume Capacity [Nom]:
8 1/2 gal
32.2 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3508whi.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3508WHI-Food-Boxes-8-12-Gallon-6-High-White-6-Per-Case-Price-Per-Each_p_2943.html
3304CLE,Food Boxes,,,{},7.83,Foodservice,"Food Storage, Food Boxes & Lids",,"Rubbermaid Commercial 3304CLE Food Boxes & Lids 9"" High Clear 6 Per Case Price Per Each ","Clear, Break-Resistant Polycarbonate Provides Visibility, Durability And Stain-Resistance
Tight-Fitting Snap-On Lids Keep Food Fresh
Date Control Panels On Boxes And Lids For Easier Inventory Control
Dishwasher And Freezer Safe
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
18 in
45.7 cm
Width:
12 in
30.5 cm
Depth:
9 in
22.9 cm
Volume Capacity [Nom]:
5 gal
18.9 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3304cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3304CLE-Food-Boxes-Lids-9-High-Clear-6-Per-Case-Price-Per-Each-_p_2919.html
Q409BLUCT,Wet Mopping Pads,,,{},10.42,Cleaning Supplies,"Microfibers, Standard Microfiber Damp Room Mops",,"Rubbermaid Commercial Q409BLUCT 18"" Standard Microfiber Damp Room Mop Blue 12 Per Case Price Per Case","Premium Split Nylon/Polyester Blend Microfiber Provides Optimal Wet Mopping Performance
Dense 3 - 5 Micrometer Quality Fiber Removes More Dust, Dirt And Microbes Than Conventional Cleaning Products
Length:
18 in
45.7 cm
Width:
5 in
12.7 cm
Height:
1/2 in
1.3 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/q409blu.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-Q409BLUCT-18-Standard-Microfiber-Damp-Room-Mop-Blue-12-Per-Case-Price-Per-Case_p_3275.html
3309CLE,Food Boxes,,,{},6.0,Foodservice,"Food Storage, Food Boxes & Lids",,"Rubbermaid Commercial 3310CLE Food Boxes 3-1/2 Gallon 6"" High Clear 6 Per Case Price Per Each","Clear, Break-Resistant Polycarbonate Provides Visibility, Durability And Stain-Resistance
Tight-Fitting Snap-On Lids Keep Food Fresh
Date Control Panels On Boxes And Lids For Easier Inventory Control
Dishwasher And Freezer Safe
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
18 in
45.7 cm
Width:
12 in
30.5 cm
Depth:
6 in
15.2 cm
Volume Capacity [Nom]:
3 1/2 gal
13.2 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3309cle.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3310CLE-Food-Boxes-3-12-Gallon-6-High-Clear-6-Per-Case-Price-Per-Each_p_2923.html
Q96600,Plastic Buckets,,,{},77.99,Cleaning Supplies,"Microfibers, Pulse™ Microfiber Floor Cleaning System",,Rubbermaid Commercial Q96600 2 Gallon Pulse™ Caddy,"Clean More Square Feet In Less Time With The Rubbermaid Pulse™
Industry-Best Microfiber, On-Board Reservoir, And User-Controlled Release Of Solution Means Cleaner Floors Faster, Easier, And More Effectively
High-Capacity Rubbermaid Pulse™ Caddy Allows Users To Clean Up To 10,000 Sq Ft - Reducing The Frequency Of Trips To The Supply Closet
Designed To Be Securely Transported In Rubbermaid Cleaning Carts For Efficient On-The-Go Refill
Length:
14 1/8 in
35.9 cm
Width:
8 3/4 in
22.2 cm
Height:
10 3/4 in
27.3 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/q966.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-Q96600-2-Gallon-Pulse™-Caddy_p_3305.html
Q90088YW,Mop Buckets,,,{},167.99,Cleaning Supplies,"Microfibers, HYGEN™Press Wring Buckets",,Rubbermaid Commercial Q90088YW HYGEN™ Press Wring Mop Bucket Yellow,"For Use With Microfiber Flat Mops Up To 18"" In Length
Ergonomic... No Bending Or Pulling
""Washboard Surface"" Effectively Removes Dirt And Debris From Mop Pads Before Wringing
Twist-Valve Empties Contents Without Lifting
Smooth, Non-Porous Surface Helps Prevent Bacterial Growth And Cleans Up Easily
Buckets Fit Onto The #6173 Janitor Cart And Accommodate Mops Up To 18"" In Length
Length:
14 1/2 in
36.8 cm
Width:
26.2 in
66.5 cm
Height:
16.1 in
40.9 cm",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/q900-88.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-Q90088YW-HYGEN™-Press-Wring-Mop-Bucket-Yellow_p_3303.html
3507WHI,Food Boxes,,,{},3.83,Foodservice,"Food Storage, Food Boxes & Lids",Polyethylene,"Rubbermaid Commercial 3507WHI Food Boxes 2 Gallon 3-1/2"" High White 6 Per Case Price Per Each ","Available In Two Materials: Clear Polycarbonate (Carb-X® Food Boxes) For Visibility, Durability And Stain-Resistance And White Polyethylene (Dur-X® Food Boxes) For More Economical Storage And Transport Applications
Tight-Fitting Snap-On Lids Keep Food Fresh
Dishwasher And Freezer Safe
Date Control Panels On Boxes And Lids For Easier Inventory Control
Available In Standard Industry Sizes To Accommodate Existing Storage Racks, Counters, Etc.
Boxes & Lids Certified To NSF Std. #2
USDA Meat & Poultry Equipment Group Listed. Made Of FDA Compliant Materials
This Product Assists In Complying With HACCP Guidelines
BPA-Free
Length:
18 in
45.7 cm
Width:
12 in
30.5 cm
Depth:
3 1/2 in
8.9 cm
Volume Capacity [Nom]:
2 gal
7.6 L",['https://www.ahscompany.com/cdn-cgi/image/quality%3D85/assets/images/rubbermaid%20commercial%20products/rcp3507whi.jpg'],https://www.ahscompany.com/Rubbermaid-Commercial-3507WHI-Food-Boxes-2-Gallon-3-12-High-White-6-Per-Case-Price-Per-Each-_p_2942.html
